Date,Shift,Area,Machine,Operator,%Availability,Run Time,Slow Speed %,Slow Speed (Mins),Down Time %,Down Time(mins),Calculated Target Kg,Actual Kg,Target %,Total Shift Time,Product code,Calculated kg,Week,Month
22-10-2020,C,Spooling,N/A,,88,47,32,419,12,25,3450,2784,80.7,72,,1910,43 week,10
22-10-2020,C,Spooling,N/A,,61,330,34,362,39,202,3450,3491,101.19,532,,1381,43 week,10
22-10-2020,C,Spooling,N/A,,17,91,5,49,83,85,3450,1645,47.68,176,,2021,43 week,10
22-10-2020,C,Spooling,N/A,,87,221,13,395,13,18,3450,2669,77.36,239,,2198,43 week,10
22-10-2020,C,Spooling,N/A,,78,416,6,386,22,155,3450,2392,69.33,571,,939,43 week,10
22-10-2020,C,Spooling,BLING 4,Ajith Kumar N,57,266,34,203,43,84,3450,476,13.8,350,ER70S6-1.2mm-250Kg,2307,43 week,10
22-10-2020,C,Spooling,BLING 3,Thanigavel,11,206,7,241,89,393,3450,2528,73.28,599,ER70S6-1.2mm-250Kg,795,43 week,10
22-10-2020,C,Spooling,BLING 2,Yuvaraj S,83,111,18,53,17,162,3450,147,4.26,273,ER70S6-1.2mm-250Kg,1448,43 week,10
23-10-2020,A,Spooling,BLING 1,Noor Amen,23,69,24,300,77,318,3450,2134,61.86,387,ER70S6-1.2mm-250Kg,385,43 week,10
23-10-2020,A,Spooling,N/A,,73,107,25,217,27,316,3450,2477,71.8,423,,1689,43 week,10
23-10-2020,A,Spooling,N/A,,26,193,9,223,74,399,3450,732,21.22,592,,3,43 week,10
23-10-2020,A,Spooling,N/A,,48,221,1,114,52,449,3450,2534,73.45,670,,1942,43 week,10
23-10-2020,A,Spooling,N/A,,10,334,30,29,90,0,3450,1900,55.07,334,,2319,43 week,10
23-10-2020,A,Spooling,N/A,,74,39,24,396,26,141,3450,538,15.59,180,,1478,43 week,10
23-10-2020,A,Spooling,N/A,,71,448,8,167,29,459,3450,1405,40.72,907,,1469,43 week,10
23-10-2020,A,Spooling,N/A,,67,48,14,216,33,257,3450,2650,76.81,305,,260,43 week,10
23-10-2020,A,Spooling,BLING 4,Muthu Manikandan K,63,76,10,203,37,324,3450,770,22.32,400,ER70S6-1.2mm-250Kg,127,43 week,10
23-10-2020,A,Spooling,BLING 3,Pandiaraj B,54,117,17,478,46,240,3450,2642,76.58,357,ER70S6-1.2mm-250Kg,1636,43 week,10
23-10-2020,A,Spooling,BLING 2,Anandha kumar,48,106,0,399,52,139,3450,647,18.75,245,ER70S6-1.2mm-250Kg,2380,43 week,10
23-10-2020,B,Spooling,N/A,,70,200,22,315,30,66,3450,603,17.48,266,,2419,43 week,10
23-10-2020,B,Spooling,N/A,,59,373,5,26,41,402,3450,880,25.51,775,,490,43 week,10
23-10-2020,B,Spooling,N/A,,79,255,15,45,21,88,3450,2779,80.55,343,,1025,43 week,10
23-10-2020,B,Spooling,N/A,,80,2,16,231,20,279,3450,26,0.75,281,,2561,43 week,10
23-10-2020,B,Spooling,N/A,,95,358,30,221,5,478,3450,2969,86.06,836,,980,43 week,10
23-10-2020,B,Spooling,N/A,,86,399,2,222,14,294,3450,1897,54.99,693,,648,43 week,10
23-10-2020,B,Spooling,N/A,,8,13,34,428,92,365,3450,17,0.49,378,,2644,43 week,10
23-10-2020,B,Spooling,BLING 4,Baskar ,62,387,1,85,38,375,3450,2400,69.57,762,ER70S6-1.2mm-250Kg,1737,43 week,10
23-10-2020,B,Spooling,BLING 3,Sridhar KS,82,320,32,256,18,281,3450,3115,90.29,601,ER70S6-1.2mm-250Kg,721,43 week,10
23-10-2020,B,Spooling,BLING 2,New Ranjith,38,4,30,180,62,234,3450,2541,73.65,238,EM12K-1.6mm-250Kg,2766,43 week,10
23-10-2020,C,Spooling,N/A,,37,119,16,119,63,332,3450,2135,61.88,451,Nil,274,43 week,10
23-10-2020,C,Spooling,N/A,,66,255,15,120,34,71,3450,1939,56.2,326,Nil,2170,43 week,10
23-10-2020,C,Spooling,N/A,,50,387,11,393,50,53,3450,2909,84.32,440,Nil,1719,43 week,10
23-10-2020,C,Spooling,N/A,,5,353,38,46,95,434,3450,994,28.81,787,Nil,9,43 week,10
23-10-2020,C,Spooling,N/A,,45,440,0,221,55,214,3450,182,5.28,654,Nil,564,43 week,10
23-10-2020,C,Spooling,N/A,,39,410,6,277,61,435,3450,2029,58.81,845,Nil,1582,43 week,10
23-10-2020,C,Spooling,N/A,,66,350,32,412,34,42,3450,98,2.84,392,Nil,2283,43 week,10
23-10-2020,C,Spooling,BLING 4,Ajith Kumar N,67,228,19,403,33,236,3450,2975,86.23,464,ER70S6-1.2mm-250Kg,1569,43 week,10
23-10-2020,C,Spooling,BLING 3,Thanigavel,87,348,6,250,13,420,3450,501,14.52,768,ER70S6-1.2mm-250Kg,2986,43 week,10
23-10-2020,C,Spooling,BLING 2,Yuvaraj S,49,306,2,419,51,464,3450,2307,66.87,770,ER70S6-1.2mm-250Kg,2417,43 week,10
23-10-2020,C,Spooling,BLING 1,Musadhiq,53,13,9,286,47,398,3450,417,12.09,411,ER70S6-1.2mm-250Kg,1506,43 week,10
23-10-2020,C,Spooling,BLING 1,Musadhiq,83,109,19,268,17,226,3450,3037,88.03,335,ER70S6-1.2mm-250Kg,1894,43 week,10
23-10-2020,C,Spooling,N/A,,45,237,17,427,55,22,3450,130,3.77,259,Nil,2195,43 week,10
23-10-2020,C,Spooling,N/A,,85,389,6,154,15,401,3450,228,6.61,790,Nil,161,43 week,10
23-10-2020,C,Spooling,N/A,,48,216,36,390,52,273,3450,694,20.12,489,Nil,2111,43 week,10
23-10-2020,C,Spooling,N/A,,34,443,33,7,66,290,3450,1269,36.78,733,Nil,290,43 week,10
23-10-2020,C,Spooling,N/A,,99,418,2,34,1,36,3450,2024,58.67,454,Nil,1093,43 week,10
23-10-2020,C,Spooling,N/A,,10,241,25,202,90,349,3450,3200,92.75,590,Nil,301,43 week,10
23-10-2020,C,Spooling,N/A,,95,351,22,169,5,423,3450,3080,89.28,774,Nil,2167,43 week,10
23-10-2020,C,Spooling,BLING 4,Muthu Manikandan K,17,462,13,184,83,139,3450,644,18.67,601,ER70S6-1.2mm-250Kg,663,43 week,10
23-10-2020,C,Spooling,BLING 3,Thanigavel,38,142,20,376,62,407,3450,1335,38.7,549,ER70S6-1.2mm-250Kg,1344,43 week,10
23-10-2020,C,Spooling,BLING 2,Yuvaraj S,92,448,26,453,8,425,3450,2997,86.87,873,ER70S6-0.8mm-Bobbin,235,43 week,10
24-10-2020,A,Spooling,BLING 1,Noor Amen,54,207,32,467,46,399,3450,3121,90.46,606,ER70S6-1.2mm-250Kg,1738,43 week,10
24-10-2020,A,Spooling,N/A,,5,233,35,111,95,157,3450,1867,54.12,390,Nil,2366,43 week,10
24-10-2020,A,Spooling,N/A,,50,33,20,185,50,189,3450,1945,56.38,222,Nil,781,43 week,10
24-10-2020,A,Spooling,N/A,,93,446,30,115,7,297,3450,2401,69.59,743,Nil,1592,43 week,10
24-10-2020,A,Spooling,N/A,,25,9,19,152,75,209,3450,1861,53.94,218,Nil,1781,43 week,10
24-10-2020,A,Spooling,N/A,,84,323,26,81,16,329,3450,3067,88.9,652,Nil,989,43 week,10
24-10-2020,A,Spooling,N/A,,83,225,40,250,17,243,3450,2080,60.29,468,Nil,2855,43 week,10
24-10-2020,A,Spooling,N/A,,28,371,7,7,72,134,3450,2314,67.07,505,Nil,578,43 week,10
24-10-2020,A,Spooling,BLING 4,Baskar ,71,327,0,71,29,329,3450,387,11.22,656,ER70S6-1.2mm-250Kg,126,43 week,10
24-10-2020,A,Spooling,BLING 3,Pandiaraj B,34,99,25,78,66,361,3450,1074,31.13,460,ER70S6-1.2mm-250Kg,565,43 week,10
24-10-2020,A,Spooling,BLING 2,New Singa,95,240,1,252,5,47,3450,1087,31.51,287,ER70S6-1.0mm-250Kg,407,43 week,10
24-10-2020,B,Spooling,BLING 1,Musadhiq,43,27,1,305,57,190,3450,2424,70.26,217,ER70S6-1.2mm-250Kg,1931,43 week,10
24-10-2020,B,Spooling,N/A,,94,256,33,114,6,440,3450,2909,84.32,696,Nil,2616,43 week,10
24-10-2020,B,Spooling,N/A,,96,218,31,173,4,371,3450,1270,36.81,589,Nil,342,43 week,10
24-10-2020,B,Spooling,N/A,,88,333,23,135,12,414,3450,105,3.04,747,Nil,2342,43 week,10
24-10-2020,B,Spooling,N/A,,23,469,6,329,77,417,3450,3275,94.93,886,Nil,2137,43 week,10
24-10-2020,B,Spooling,N/A,,43,410,35,412,57,216,3450,1791,51.91,626,Nil,2708,43 week,10
24-10-2020,B,Spooling,N/A,,53,90,20,136,47,272,3450,3428,99.36,362,Nil,118,43 week,10
24-10-2020,B,Spooling,N/A,,25,17,39,424,75,136,3450,1514,43.88,153,Nil,1463,43 week,10
24-10-2020,B,Spooling,BLING 4,Baskar ,100,261,8,69,0,425,3450,1577,45.71,686,ER70S6-1.2mm-250Kg,2740,43 week,10
24-10-2020,B,Spooling,BLING 3,Sridhar KS,17,439,39,223,83,79,3450,1813,52.55,518,ER70S6-1.2mm-250Kg,1647,43 week,10
24-10-2020,B,Spooling,BLING 2,New Ranjith,3,344,38,106,97,409,3450,80,2.32,753,ER70S6-1.2mm-250Kg,1759,43 week,10
24-10-2020,C,Spooling,BLING 1,Musadhiq,85,66,31,261,15,235,3450,3309,95.91,301,ER70S6-1.2mm-250Kg,775,43 week,10
24-10-2020,C,Spooling,N/A,,7,83,27,354,93,13,3450,3103,89.94,96,Nil,1115,43 week,10
24-10-2020,C,Spooling,N/A,,28,434,24,52,72,329,3450,3301,95.68,763,Nil,804,43 week,10
24-10-2020,C,Spooling,N/A,,4,64,31,170,96,186,3450,3031,87.86,250,Nil,1415,43 week,10
24-10-2020,C,Spooling,N/A,,41,49,32,360,59,113,3450,599,17.36,162,Nil,2044,43 week,10
24-10-2020,C,Spooling,N/A,,32,264,38,280,68,400,3450,1595,46.23,664,Nil,44,43 week,10
24-10-2020,C,Spooling,N/A,,56,177,6,34,44,167,3450,579,16.78,344,Nil,2394,43 week,10
24-10-2020,C,Spooling,N/A,,25,2,11,451,75,29,3450,343,9.94,31,Nil,1145,43 week,10
24-10-2020,C,Spooling,BLING 4,Ajith Kumar N,62,278,40,206,38,157,3450,83,2.41,435,ER70S6-1.2mm-250Kg,1592,43 week,10
24-10-2020,C,Spooling,BLING 3,Thanigavel,30,471,12,19,70,210,3450,182,5.28,681,ER70S6-1.2mm-250Kg,1758,43 week,10
24-10-2020,C,Spooling,BLING 2,Yuvaraj S,65,52,10,317,35,191,3450,3493,101.25,243,ER70S6-1.0mm-250Kg,2002,43 week,10
25-10-2020,A,Spooling,BLING 1,Musadhiq,41,254,40,306,59,43,3450,2157,62.52,297,,1115,43 week,10
25-10-2020,A,Spooling,N/A,,24,127,19,386,76,461,3450,1638,47.48,588,Nil,1298,43 week,10
25-10-2020,A,Spooling,N/A,,96,59,32,41,4,417,3450,3123,90.52,476,Nil,2582,43 week,10
25-10-2020,A,Spooling,N/A,,71,114,39,209,29,213,3450,842,24.41,327,Nil,1009,43 week,10
25-10-2020,A,Spooling,N/A,,97,25,30,239,3,19,3450,3484,100.99,44,Nil,903,43 week,10
25-10-2020,A,Spooling,N/A,,61,4,16,299,39,480,3450,1198,34.72,484,Nil,2349,43 week,10
25-10-2020,A,Spooling,N/A,,98,168,2,402,2,3,3450,1364,39.54,171,Nil,2460,43 week,10
25-10-2020,A,Spooling,N/A,,64,335,8,450,36,74,3450,3195,92.61,409,Nil,1586,43 week,10
25-10-2020,A,Spooling,BLING 4,Ajith Kumar N,14,33,20,474,86,126,3450,479,13.88,159,,97,43 week,10
25-10-2020,A,Spooling,BLING 3,Thanigavel,47,118,34,387,53,46,3450,952,27.59,164,,949,43 week,10
25-10-2020,A,Spooling,BLING 2,Yuvaraj S,18,436,10,373,82,478,3450,613,17.77,914,ER70S6-1.0mm-250Kg,927,43 week,10
25-10-2020,B,Spooling,BLING 1,Musadhiq,45,375,37,309,55,47,3450,2477,71.8,422,Nil,2132,43 week,10
25-10-2020,B,Spooling,N/A,,22,306,9,27,78,444,3450,1269,36.78,750,Nil,808,43 week,10
25-10-2020,B,Spooling,N/A,,21,288,3,156,79,127,3450,2644,76.64,415,Nil,2827,43 week,10
25-10-2020,B,Spooling,N/A,,21,212,4,217,79,277,3450,513,14.87,489,Nil,1773,43 week,10
25-10-2020,B,Spooling,N/A,,40,305,31,209,60,426,3450,1950,56.52,731,Nil,1981,43 week,10
25-10-2020,B,Spooling,N/A,,51,31,14,364,49,166,3450,2888,83.71,197,Nil,1846,43 week,10
25-10-2020,B,Spooling,N/A,,32,283,17,279,68,164,3450,3495,101.3,447,Nil,2627,43 week,10
25-10-2020,B,Spooling,N/A,,40,282,2,443,60,220,3450,400,11.59,502,Nil,384,43 week,10
25-10-2020,B,Spooling,BLING 4,Ajith Kumar N,4,239,29,361,96,113,3450,918,26.61,352,Nil,619,43 week,10
25-10-2020,B,Spooling,BLING 3,Thanigavel,1,38,9,269,99,88,3450,254,7.36,126,Nil,2736,43 week,10
25-10-2020,B,Spooling,BLING 2,Yuvaraj S,68,106,14,176,32,84,3450,3390,98.26,190,Nil,126,43 week,10
25-10-2020,C,Spooling,BLING 1,Musadhiq,84,30,23,330,16,158,3450,2858,82.84,188,Nil,1499,43 week,10
25-10-2020,C,Spooling,N/A,,3,267,21,216,97,302,3450,954,27.65,569,Nil,505,43 week,10
25-10-2020,C,Spooling,N/A,,43,416,28,213,57,474,3450,3042,88.17,890,Nil,2773,43 week,10
25-10-2020,C,Spooling,N/A,,65,154,20,250,35,27,3450,516,14.96,181,Nil,1577,43 week,10
25-10-2020,C,Spooling,N/A,,46,344,16,328,54,287,3450,1481,42.93,631,Nil,257,43 week,10
25-10-2020,C,Spooling,N/A,,18,391,3,351,82,418,3450,2473,71.68,809,Nil,2212,43 week,10
25-10-2020,C,Spooling,N/A,,16,21,12,209,84,283,3450,689,19.97,304,Nil,1754,43 week,10
25-10-2020,C,Spooling,N/A,,5,250,32,215,95,245,3450,2136,61.91,495,Nil,1689,43 week,10
25-10-2020,C,Spooling,BLING 4,Ajith Kumar N,75,140,10,325,25,86,3450,583,16.9,226,Nil,1881,43 week,10
25-10-2020,C,Spooling,BLING 3,Thanigavel,91,437,38,57,9,195,3450,2334,67.65,632,Nil,1363,43 week,10
25-10-2020,C,Spooling,BLING 2,Yuvaraj S,74,130,28,30,26,41,3450,955,27.68,171,Nil,934,43 week,10
26-10-2020,A,Spooling,BLING 1,Musadhiq,21,197,26,454,79,215,3450,3108,90.09,412,Nil,1420,44 week,10
26-10-2020,A,Spooling,N/A,,88,142,19,112,12,55,3450,2845,82.46,197,Nil,2021,44 week,10
26-10-2020,A,Spooling,N/A,,51,340,17,127,49,333,3450,1349,39.1,673,Nil,2695,44 week,10
26-10-2020,A,Spooling,N/A,,59,43,39,217,41,41,3450,3120,90.43,84,Nil,1988,44 week,10
26-10-2020,A,Spooling,N/A,,51,286,24,272,49,341,3450,3372,97.74,627,Nil,2847,44 week,10
26-10-2020,A,Spooling,N/A,,8,340,12,75,92,378,3450,2332,67.59,718,Nil,1363,44 week,10
26-10-2020,A,Spooling,N/A,,19,311,18,20,81,339,3450,2862,82.96,650,Nil,1055,44 week,10
26-10-2020,A,Spooling,N/A,,39,283,25,445,61,158,3450,30,0.87,441,Nil,2801,44 week,10
26-10-2020,A,Spooling,BLING 4,Ajith Kumar N,4,442,9,31,96,135,3450,2878,83.42,577,Nil,1284,44 week,10
26-10-2020,A,Spooling,BLING 3,Thanigavel,15,33,6,104,85,329,3450,993,28.78,362,Nil,457,44 week,10
26-10-2020,A,Spooling,BLING 2,Yuvaraj S,84,479,7,480,16,183,3450,3385,98.12,662,Nil,991,44 week,10
26-10-2020,B,Spooling,BLING 1,Musadhiq,90,454,29,166,10,365,3450,3431,99.45,819,Nil,1895,44 week,10
26-10-2020,B,Spooling,N/A,,15,316,27,240,85,372,3450,3406,98.72,688,Nil,1304,44 week,10
26-10-2020,B,Spooling,N/A,,90,459,36,406,10,455,3450,533,15.45,914,Nil,736,44 week,10
26-10-2020,B,Spooling,N/A,,18,375,10,463,82,160,3450,1327,38.46,535,Nil,1253,44 week,10
26-10-2020,B,Spooling,N/A,,99,413,20,101,1,289,3450,2769,80.26,702,Nil,925,44 week,10
26-10-2020,B,Spooling,N/A,,4,55,16,259,96,225,3450,30,0.87,280,Nil,1575,44 week,10
26-10-2020,B,Spooling,N/A,,46,444,18,408,54,357,3450,2886,83.65,801,Nil,1240,44 week,10
26-10-2020,B,Spooling,N/A,,91,363,13,254,9,43,3450,1106,32.06,406,Nil,1449,44 week,10
26-10-2020,B,Spooling,BLING 4,Ajith Kumar N,75,402,7,244,25,111,3450,1300,37.68,513,Nil,1783,44 week,10
26-10-2020,B,Spooling,BLING 3,Thanigavel,35,105,39,197,65,264,3450,1117,32.38,369,Nil,2718,44 week,10
26-10-2020,B,Spooling,BLING 2,Yuvaraj S,74,152,30,309,26,381,3450,181,5.25,533,Nil,2561,44 week,10
26-10-2020,C,Spooling,BLING 1,Musadhiq,33,207,9,477,67,372,3450,3249,94.17,579,Nil,1265,44 week,10
26-10-2020,C,Spooling,N/A,,77,49,6,331,23,53,3450,1621,46.99,102,Nil,2066,44 week,10
26-10-2020,C,Spooling,N/A,,82,123,29,72,18,358,3450,1263,36.61,481,Nil,1276,44 week,10
26-10-2020,C,Spooling,N/A,,42,253,27,281,58,84,3450,1701,49.3,337,Nil,1558,44 week,10
26-10-2020,C,Spooling,N/A,,52,141,33,165,48,418,3450,1039,30.12,559,Nil,577,44 week,10
26-10-2020,C,Spooling,N/A,,80,119,8,318,20,365,3450,3491,101.19,484,Nil,1853,44 week,10
26-10-2020,C,Spooling,N/A,,41,152,40,301,59,175,3450,3269,94.75,327,Nil,1323,44 week,10
26-10-2020,C,Spooling,N/A,,6,68,20,313,94,383,3450,411,11.91,451,Nil,636,44 week,10
26-10-2020,C,Spooling,BLING 4,Ajith Kumar N,51,272,4,60,49,19,3450,1785,51.74,291,Nil,849,44 week,10
26-10-2020,C,Spooling,BLING 3,Thanigavel,64,349,33,125,36,260,3450,540,15.65,609,Nil,1563,44 week,10
26-10-2020,C,Spooling,BLING 2,Yuvaraj S,85,451,36,30,15,368,3450,454,13.16,819,Nil,2797,44 week,10
27-10-2020,A,Spooling,BLING 1,Satish Kumar R,11,473,6,267,89,174,3450,1435,41.59,647,ER70S6-1.2mm-250Kg,344,44 week,10
27-10-2020,A,Spooling,N/A,,78,88,32,184,22,13,3450,1233,35.74,101,Nil,337,44 week,10
27-10-2020,A,Spooling,N/A,,76,169,31,470,24,138,3450,1063,30.81,307,Nil,1803,44 week,10
27-10-2020,A,Spooling,N/A,,63,372,25,125,37,104,3450,552,16,476,Nil,2746,44 week,10
27-10-2020,A,Spooling,N/A,,8,447,1,156,92,293,3450,1183,34.29,740,Nil,367,44 week,10
27-10-2020,A,Spooling,N/A,,40,432,31,456,60,253,3450,1426,41.33,685,Nil,2742,44 week,10
27-10-2020,A,Spooling,N/A,,35,332,14,159,65,208,3450,3099,89.83,540,Nil,332,44 week,10
27-10-2020,A,Spooling,N/A,,62,413,15,26,38,379,3450,1813,52.55,792,Nil,447,44 week,10
27-10-2020,A,Spooling,BLING 4,Baskar ,5,28,8,413,95,451,3450,896,25.97,479,ER70S6-1.2mm-250Kg,2519,44 week,10
27-10-2020,A,Spooling,BLING 3,Pandiaraj B,2,343,27,441,98,117,3450,2802,81.22,460,ER70S6-1.2mm-250Kg,979,44 week,10
27-10-2020,A,Spooling,BLING 2,New Ranjith,30,107,16,172,70,51,3450,2893,83.86,158,ER70S6-1.2mm-250Kg,133,44 week,10
27-10-2020,B,Spooling,BLING 1,New Ranjith,28,202,5,97,72,352,3450,2042,59.19,554,ER70S6-1.2mm-250Kg,2656,44 week,10
27-10-2020,B,Spooling,N/A,,97,443,7,87,3,318,3450,2090,60.58,761,Nil,2867,44 week,10
27-10-2020,B,Spooling,N/A,,23,142,38,341,77,276,3450,1011,29.3,418,Nil,1308,44 week,10
27-10-2020,B,Spooling,N/A,,31,420,34,356,69,336,3450,1583,45.88,756,Nil,713,44 week,10
27-10-2020,B,Spooling,N/A,,96,195,21,34,4,284,3450,57,1.65,479,Nil,1153,44 week,10
27-10-2020,B,Spooling,N/A,,77,233,24,241,23,304,3450,458,13.28,537,Nil,1656,44 week,10
27-10-2020,B,Spooling,N/A,,37,164,19,405,63,236,3450,1371,39.74,400,Nil,749,44 week,10
27-10-2020,B,Spooling,N/A,,4,324,32,20,96,383,3450,251,7.28,707,Nil,147,44 week,10
27-10-2020,B,Spooling,BLING 4,Ajith Kumar N,21,181,36,145,79,437,3450,2481,71.91,618,ER70S6-1.2mm-250Kg,421,44 week,10
27-10-2020,B,Spooling,BLING 3,Pandiaraj B,71,316,14,393,29,215,3450,553,16.03,531,ER70S6-1.2mm-250Kg,2812,44 week,10
27-10-2020,B,Spooling,BLING 2,Noor Amen,96,60,0,332,4,413,3450,691,20.03,473,ER70S6-1.2mm-250Kg,2452,44 week,10
27-10-2020,C,Spooling,BLING 1,Musadhiq,8,203,4,245,92,115,3450,46,1.33,318,ER70S6-1.2mm-250Kg,1597,44 week,10
27-10-2020,C,Spooling,N/A,,67,313,9,186,33,171,3450,231,6.7,484,Nil,1762,44 week,10
27-10-2020,C,Spooling,N/A,,92,215,23,398,8,135,3450,1061,30.75,350,Nil,977,44 week,10
27-10-2020,C,Spooling,N/A,,11,364,23,316,89,369,3450,2783,80.67,733,Nil,993,44 week,10
27-10-2020,C,Spooling,N/A,,50,372,31,226,50,184,3450,3485,101.01,556,Nil,495,44 week,10
27-10-2020,C,Spooling,N/A,,64,415,17,152,36,202,3450,3195,92.61,617,Nil,1878,44 week,10
27-10-2020,C,Spooling,N/A,,32,16,36,51,68,135,3450,1975,57.25,151,Nil,1135,44 week,10
27-10-2020,C,Spooling,N/A,,26,345,20,73,74,223,3450,367,10.64,568,Nil,1210,44 week,10
27-10-2020,C,Spooling,BLING 4,Ajith Kumar N,19,179,15,442,81,392,3450,580,16.81,571,ER70S6-1.2mm-250Kg,525,44 week,10
27-10-2020,C,Spooling,BLING 3,Thanigavel,78,157,14,377,22,141,3450,1956,56.7,298,ER70S6-1.2mm-250Kg,2767,44 week,10
27-10-2020,C,Spooling,BLING 2,Yuvaraj S,41,178,2,92,59,231,3450,1554,45.04,409,ER70S6-1.2mm-250Kg,2434,44 week,10
28-10-2020,A,Spooling,BLING 1,Satish Kumar R,39,341,34,22,61,201,3450,169,4.9,542,ER70S6-1.2mm-250Kg,81,44 week,10
28-10-2020,A,Spooling,N/A,,15,267,37,274,85,420,3450,705,20.43,687,Nil,2273,44 week,10
28-10-2020,A,Spooling,N/A,,75,329,37,49,25,153,3450,582,16.87,482,Nil,2864,44 week,10
28-10-2020,A,Spooling,N/A,,26,313,25,437,74,251,3450,1593,46.17,564,Nil,2124,44 week,10
28-10-2020,A,Spooling,N/A,,47,8,6,479,53,301,3450,1404,40.7,309,Nil,2466,44 week,10
28-10-2020,A,Spooling,N/A,,44,2,11,70,56,304,3450,1232,35.71,306,Nil,757,44 week,10
28-10-2020,A,Spooling,N/A,,2,383,20,164,98,464,3450,232,6.72,847,Nil,1874,44 week,10
28-10-2020,A,Spooling,N/A,,42,299,31,81,58,480,3450,1504,43.59,779,Nil,2651,44 week,10
28-10-2020,A,Spooling,BLING 4,Baskar ,44,34,37,380,56,83,3450,341,9.88,117,ER70S6-1.2mm-250Kg,943,44 week,10
28-10-2020,A,Spooling,BLING 3,Sridhar KS,88,85,15,166,12,477,3450,2985,86.52,562,ER70S6-1.4mm-250Kg,685,44 week,10
28-10-2020,A,Spooling,BLING 2,New Ranjith,71,300,13,111,29,278,3450,708,20.52,578,ER70S6-1.2mm-250Kg,1963,44 week,10
28-10-2020,B,Spooling,BLING 1,New Ranjith,88,184,8,160,12,407,3450,1753,50.81,591,ER70S6-1.2mm-250Kg,2647,44 week,10
28-10-2020,B,Spooling,N/A,,80,84,31,200,20,1,3450,991,28.72,85,Nil,1052,44 week,10
28-10-2020,B,Spooling,N/A,,46,136,6,149,54,27,3450,2624,76.06,163,Nil,2549,44 week,10
28-10-2020,B,Spooling,N/A,,85,220,8,468,15,47,3450,3125,90.58,267,Nil,738,44 week,10
28-10-2020,B,Spooling,N/A,,57,398,6,303,43,51,3450,1780,51.59,449,Nil,1630,44 week,10
28-10-2020,B,Spooling,N/A,,79,6,35,210,21,57,3450,1087,31.51,63,Nil,478,44 week,10
28-10-2020,B,Spooling,N/A,,81,434,12,446,19,254,3450,2371,68.72,688,Nil,2267,44 week,10
28-10-2020,B,Spooling,N/A,,70,384,5,20,30,428,3450,2903,84.14,812,Nil,1025,44 week,10
28-10-2020,B,Spooling,BLING 4,Anandha kumar,86,227,17,116,14,243,3450,3314,96.06,470,ER70S6-1.2mm-250Kg,892,44 week,10
28-10-2020,B,Spooling,BLING 3,Pandiaraj B,19,328,10,221,81,101,3450,1396,40.46,429,ER70S6-1.4mm-250Kg,293,44 week,10
28-10-2020,B,Spooling,BLING 2,Essaki Muthu E,43,162,6,207,57,227,3450,3444,99.83,389,ER70S6-1.2mm-250Kg,1889,44 week,10
28-10-2020,C,Spooling,BLING 1,Satish Kumar R,88,196,12,224,12,428,3450,797,23.1,624,ER70S6-1.2mm-250Kg,1936,44 week,10
28-10-2020,C,Spooling,N/A,,13,337,10,383,87,224,3450,2266,65.68,561,Nil,2218,44 week,10
28-10-2020,C,Spooling,N/A,,80,186,22,267,20,378,3450,1744,50.55,564,Nil,2892,44 week,10
28-10-2020,C,Spooling,N/A,,87,136,37,346,13,243,3450,2853,82.7,379,Nil,1509,44 week,10
28-10-2020,C,Spooling,N/A,,41,147,6,74,59,320,3450,3031,87.86,467,Nil,1203,44 week,10
28-10-2020,C,Spooling,N/A,,58,82,34,150,42,60,3450,819,23.74,142,Nil,290,44 week,10
28-10-2020,C,Spooling,N/A,,28,465,2,351,72,49,3450,2086,60.46,514,Nil,1379,44 week,10
28-10-2020,C,Spooling,N/A,,83,144,18,330,17,243,3450,3329,96.49,387,Nil,2778,44 week,10
28-10-2020,C,Spooling,BLING 4,Muthu Manikandan K,74,367,30,119,26,138,3450,1624,47.07,505,ER70S6-1.2mm-250Kg,2929,44 week,10
28-10-2020,C,Spooling,BLING 3,Thanigavel,83,449,12,434,17,72,3450,994,28.81,521,ER70S6-1.0mm-250Kg,2128,44 week,10
28-10-2020,C,Spooling,BLING 2,Yuvaraj S,95,164,0,10,5,139,3450,2248,65.16,303,ER70S6-1.2mm-250Kg,817,44 week,10
29-10-2020,A,Spooling,BLING 1,Satish Kumar R,2,234,30,274,98,78,3450,3034,87.94,312,ER70S6-1.2mm-250Kg,1031,44 week,10
29-10-2020,A,Spooling,N/A,,30,398,25,461,70,144,3450,340,9.86,542,Nil,64,44 week,10
29-10-2020,A,Spooling,N/A,,29,268,8,105,71,287,3450,3105,90,555,Nil,1378,44 week,10
29-10-2020,A,Spooling,N/A,,51,178,3,129,49,419,3450,186,5.39,597,Nil,2948,44 week,10
29-10-2020,A,Spooling,N/A,,38,219,14,175,62,301,3450,516,14.96,520,Nil,356,44 week,10
29-10-2020,A,Spooling,N/A,,65,365,25,148,35,111,3450,1534,44.46,476,Nil,2675,44 week,10
29-10-2020,A,Spooling,N/A,,41,390,18,148,59,21,3450,3437,99.62,411,Nil,1581,44 week,10
29-10-2020,A,Spooling,N/A,,2,233,6,429,98,391,3450,953,27.62,624,Nil,2283,44 week,10
29-10-2020,A,Spooling,BLING 4,Baskar ,49,154,5,304,51,445,3450,2882,83.54,599,ER70S6-1.2mm-250Kg,1516,44 week,10
